"Biomarker","Description","Phenotype","HUNT_all","UKBB","HUNT_reduced","Analysis_type","Design","key"
"IDL_CE","Cholesteryl Esters in IDL","PCa","1.088(95% CI:0.992-1.194; P=0.0738318572)","1.027(95% CI:1.008-1.047; P=0.0059696256)","1.109(95% CI:1.001-1.228; P=0.0485305619)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"IDL_FC","Free Cholesterol in IDL","PCa","1.089(95% CI:0.994-1.192; P=0.0662029911)","1.027(95% CI:1.008-1.047; P=0.0064725428)","1.102(95% CI:0.995-1.219; P=0.0612091518)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"IDL_PL","Phospholipids in IDL","PCa","1.096(95% CI:0.999-1.202; P=0.0513652904)","1.02(95% CI:1-1.04; P=0.046358287)","1.115(95% CI:1.007-1.235; P=0.0364397321)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"IDL_TG","Triglycerides in IDL","PCa","1.032(95% CI:0.939-1.134; P=0.5129702935)","0.951(95% CI:0.931-0.971; P=0.0000016801)","1.068(95% CI:0.965-1.182; P=0.2010904467)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Ile","Isoleucine","PCa","1.006(95% CI:0.919-1.102; P=0.8922491233)","0.99(95% CI:0.971-1.01; P=0.323236514)","1.006(95% CI:0.907-1.115; P=0.9163905998)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"L_HDL_C","Cholesterol in Large HDL","PCa","0.934(95% CI:0.853-1.022; P=0.1370563778)","1.041(95% CI:1.022-1.061; P=0.0000276107)","0.925(95% CI:0.835-1.025; P=0.1351936819)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"L_HDL_CE","Cholesteryl Esters in Large HDL","PCa","0.933(95% CI:0.852-1.021; P=0.1311355164)","1.043(95% CI:1.023-1.063; P=0.000013396)","0.922(95% CI:0.832-1.022; P=0.1222489824)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"L_HDL_FC","Free Cholesterol in Large HDL","PCa","0.932(95% CI:0.85-1.02; P=0.1272383813)","1.033(95% CI:1.014-1.053; P=0.0006579929)","0.929(95% CI:0.839-1.03; P=0.1605306629)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"L_HDL_PL","Phospholipids in Large HDL","PCa","0.922(95% CI:0.84-1.011; P=0.0847001515)","1.031(95% CI:1.011-1.051; P=0.0019669228)","0.922(95% CI:0.831-1.023; P=0.124347861)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"L_HDL_TG","Triglycerides in Large HDL","PCa","0.983(95% CI:0.894-1.081; P=0.7243421182)","0.969(95% CI:0.949-0.989; P=0.0023033849)","1.019(95% CI:0.919-1.13; P=0.7244571758)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"L_LDL_C","Cholesterol in Large LDL","PCa","1.118(95% CI:1.017-1.228; P=0.0206090429)","1.023(95% CI:1.003-1.044; P=0.0212237447)","1.138(95% CI:1.025-1.264; P=0.0151146041)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"L_LDL_CE","Cholesteryl Esters in Large LDL","PCa","1.12(95% CI:1.019-1.231; P=0.0183541331)","1.019(95% CI:1-1.04; P=0.0537731218)","1.144(95% CI:1.03-1.27; P=0.0116276186)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"L_LDL_FC","Free Cholesterol in Large LDL","PCa","1.1(95% CI:1.004-1.206; P=0.0404649293)","1.028(95% CI:1.008-1.048; P=0.0062923187)","1.115(95% CI:1.006-1.235; P=0.0384929437)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"L_LDL_PL","Phospholipids in Large LDL","PCa","1.117(95% CI:1.018-1.226; P=0.0197332389)","1.017(95% CI:0.998-1.037; P=0.0870945319)","1.14(95% CI:1.028-1.264; P=0.0128830731)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"L_LDL_TG","Triglycerides in Large LDL","PCa","1.038(95% CI:0.944-1.141; P=0.4399324374)","0.946(95% CI:0.927-0.966; P=0.000000169)","1.076(95% CI:0.973-1.191; P=0.1540223995)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"L_VLDL_C","Cholesterol in Large VLDL","PCa","1.095(95% CI:0.999-1.2; P=0.0523953961)","0.963(95% CI:0.944-0.982; P=0.0002074678)","1.137(95% CI:1.028-1.258; P=0.0122579674)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"L_VLDL_CE","Cholesteryl Esters in Large VLDL","PCa","1.106(95% CI:1.009-1.213; P=0.0313489558)","0.973(95% CI:0.954-0.993; P=0.0073278754)","1.146(95% CI:1.036-1.268; P=0.0080365622)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"L_VLDL_FC","Free Cholesterol in Large VLDL","PCa","1.082(95% CI:0.988-1.184; P=0.0893676293)","0.954(95% CI:0.935-0.973; P=0.0000048261)","1.124(95% CI:1.017-1.242; P=0.0213910177)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"L_VLDL_PL","Phospholipids in Large VLDL","PCa","1.073(95% CI:0.98-1.174; P=0.1268325976)","0.95(95% CI:0.931-0.97; P=0.0000008768)","1.116(95% CI:1.01-1.232; P=0.0309097857)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"L_VLDL_TG","Triglycerides in Large VLDL","PCa","1.064(95% CI:0.973-1.164; P=0.175055296)","0.955(95% CI:0.936-0.975; P=0.0000092023)","1.111(95% CI:1.006-1.227; P=0.0374761191)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"LA","Linoleic Acid","PCa","1.128(95% CI:1.024-1.243; P=0.0143797121)","0.989(95% CI:0.97-1.008; P=0.2631658915)","1.166(95% CI:1.05-1.296; P=0.0040597703)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Lactate","Lactate","PCa","0.975(95% CI:0.888-1.07; P=0.5890144168)","0.986(95% CI:0.966-1.006; P=0.1704662745)","1.015(95% CI:0.916-1.125; P=0.7758084951)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"LDL_C","LDL Cholesterol","PCa","1.129(95% CI:1.026-1.243; P=0.012624926)","1.017(95% CI:0.997-1.037; P=0.0915674611)","1.154(95% CI:1.039-1.283; P=0.0076314417)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"LDL_CE","Cholesteryl Esters in LDL","PCa","1.132(95% CI:1.028-1.246; P=0.0113069245)","1.011(95% CI:0.991-1.031; P=0.2750762563)","1.161(95% CI:1.045-1.29; P=0.0055701095)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"LDL_FC","Free Cholesterol in LDL","PCa","1.11(95% CI:1.012-1.217; P=0.0274525887)","1.027(95% CI:1.007-1.047; P=0.0072625293)","1.125(95% CI:1.014-1.247; P=0.0259816377)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"LDL_L","Total Lipids in LDL","PCa","1.129(95% CI:1.025-1.243; P=0.0137911584)","1.012(95% CI:0.993-1.032; P=0.2255303943)","1.157(95% CI:1.041-1.286; P=0.0067362487)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"LDL_PL","Phospholipids in LDL","PCa","1.124(95% CI:1.023-1.236; P=0.0149390045)","1.011(95% CI:0.991-1.031; P=0.2684041009)","1.152(95% CI:1.038-1.278; P=0.0076733847)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"LDL_TG","Triglycerides in LDL","PCa","1.04(95% CI:0.947-1.143; P=0.4111870257)","0.944(95% CI:0.924-0.963; P=0.0000000467)","1.081(95% CI:0.978-1.196; P=0.1288538747)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Leu","Leucine","PCa","1.024(95% CI:0.935-1.121; P=0.612038244)","0.986(95% CI:0.967-1.006; P=0.1685705343)","1.03(95% CI:0.931-1.14; P=0.5630141883)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"M_HDL_C","Cholesterol in Medium HDL","PCa","0.956(95% CI:0.874-1.047; P=0.3331310029)","1.022(95% CI:1.002-1.042; P=0.0287984291)","0.96(95% CI:0.867-1.063; P=0.4357991521)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"M_HDL_CE","Cholesteryl Esters in Medium HDL","PCa","0.955(95% CI:0.872-1.045; P=0.3130852079)","1.023(95% CI:1.003-1.043; P=0.0212455373)","0.955(95% CI:0.863-1.058; P=0.3815333923)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"M_HDL_FC","Free Cholesterol in Medium HDL","PCa","0.962(95% CI:0.878-1.053; P=0.4011628296)","1.016(95% CI:0.996-1.035; P=0.1189393599)","0.978(95% CI:0.884-1.082; P=0.6657924941)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"M_HDL_PL","Phospholipids in Medium HDL","PCa","0.961(95% CI:0.876-1.054; P=0.3962954648)","0.999(95% CI:0.98-1.019; P=0.9555750448)","0.979(95% CI:0.883-1.085; P=0.6802580734)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"M_HDL_TG","Triglycerides in Medium HDL","PCa","1.014(95% CI:0.924-1.112; P=0.7747781266)","0.949(95% CI:0.929-0.968; P=0.0000004526)","1.047(95% CI:0.946-1.159; P=0.3774082315)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"M_LDL_C","Cholesterol in Medium LDL","PCa","1.14(95% CI:1.036-1.253; P=0.0070484108)","1(95% CI:0.981-1.02; P=0.9624701146)","1.172(95% CI:1.056-1.301; P=0.0029337632)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"M_LDL_CE","Cholesteryl Esters in Medium LDL","PCa","1.141(95% CI:1.037-1.254; P=0.006630477)","0.992(95% CI:0.972-1.012; P=0.415798821)","1.176(95% CI:1.06-1.305; P=0.0022815409)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"M_LDL_FC","Free Cholesterol in Medium LDL","PCa","1.117(95% CI:1.019-1.225; P=0.0187504134)","1.02(95% CI:1.001-1.041; P=0.0439837987)","1.137(95% CI:1.026-1.261; P=0.0145334248)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"M_LDL_PL","Phospholipids in Medium LDL","PCa","1.129(95% CI:1.028-1.241; P=0.0113183564)","0.998(95% CI:0.978-1.018; P=0.8264895391)","1.164(95% CI:1.049-1.29; P=0.0041307246)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"M_LDL_TG","Triglycerides in Medium LDL","PCa","1.043(95% CI:0.951-1.145; P=0.3700267519)","0.941(95% CI:0.921-0.961; P=0.0000000127)","1.086(95% CI:0.983-1.2; P=0.1064030956)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"M_VLDL_C","Cholesterol in Medium VLDL","PCa","1.128(95% CI:1.028-1.238; P=0.0110332654)","1.015(95% CI:0.995-1.035; P=0.1442400888)","1.15(95% CI:1.038-1.275; P=0.0077019693)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"M_VLDL_CE","Cholesteryl Esters in Medium VLDL","PCa","1.117(95% CI:1.019-1.223; P=0.0177467017)","1.026(95% CI:1.006-1.046; P=0.0105101006)","1.128(95% CI:1.018-1.25; P=0.020970509)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"M_VLDL_FC","Free Cholesterol in Medium VLDL","PCa","1.127(95% CI:1.026-1.238; P=0.0121707303)","0.997(95% CI:0.978-1.017; P=0.7752951287)","1.161(95% CI:1.048-1.286; P=0.0043743472)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"M_VLDL_PL","Phospholipids in Medium VLDL","PCa","1.125(95% CI:1.024-1.236; P=0.0140720128)","0.987(95% CI:0.968-1.007; P=0.2123033016)","1.163(95% CI:1.049-1.289; P=0.003989401)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"M_VLDL_TG","Triglycerides in Medium VLDL","PCa","1.081(95% CI:0.987-1.184; P=0.0930927354)","0.962(95% CI:0.943-0.982; P=0.0001680073)","1.132(95% CI:1.024-1.251; P=0.0155070746)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"MUFA","Monounsaturated Fatty Acids","PCa","1.049(95% CI:0.953-1.154; P=0.3271289179)","0.941(95% CI:0.922-0.96; P=0.0000000036)","1.098(95% CI:0.991-1.217; P=0.0739181996)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"non_HDL_C","Total Cholesterol Minus HDL-C","PCa","1.128(95% CI:1.024-1.243; P=0.0145393665)","1.013(95% CI:0.994-1.033; P=0.1864254267)","1.158(95% CI:1.042-1.287; P=0.0066167508)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Omega_3","Omega-3 Fatty Acids","PCa","0.972(95% CI:0.885-1.068; P=0.5566825702)","1.053(95% CI:1.033-1.073; P=0.0000001474)","1.008(95% CI:0.909-1.117; P=0.8811369069)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Omega_6","Omega-6 Fatty Acids","PCa","1.121(95% CI:1.016-1.236; P=0.0224930528)","0.992(95% CI:0.973-1.012; P=0.4209420604)","1.164(95% CI:1.048-1.293; P=0.0047446485)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Phe","Phenylalanine","PCa","0.969(95% CI:0.874-1.075; P=0.5513846117)","0.985(95% CI:0.965-1.005; P=0.1331517717)","1.012(95% CI:0.913-1.122; P=0.8188511836)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Phosphatidylc","Phosphatidylcholines","PCa","1.034(95% CI:0.938-1.139; P=0.5037739014)","1(95% CI:0.98-1.019; P=0.9786274456)","1.072(95% CI:0.967-1.189; P=0.1846819276)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Phosphoglyc","Phosphoglycerides","PCa","1.037(95% CI:0.941-1.142; P=0.4607562445)","0.993(95% CI:0.974-1.013; P=0.4995619772)","1.081(95% CI:0.974-1.198; P=0.1416019802)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"PUFA","Polyunsaturated Fatty Acids","PCa","1.09(95% CI:0.987-1.203; P=0.0891218516)","1.007(95% CI:0.988-1.027; P=0.4638657312)","1.138(95% CI:1.024-1.264; P=0.0164433168)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Pyruvate","Pyruvate","PCa","0.901(95% CI:0.817-0.993; P=0.0349310999)","0.982(95% CI:0.962-1.003; P=0.091626416)","0.912(95% CI:0.817-1.017; P=0.0970820557)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Remnant_C","Remnant Cholesterol (Non-HDL and Non-LDL -Cholesterol)","PCa","1.118(95% CI:1.015-1.231; P=0.0235980038)","1.006(95% CI:0.987-1.026; P=0.5334423435)","1.151(95% CI:1.036-1.278; P=0.0086258132)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"S_HDL_C","Cholesterol in Small HDL","PCa","1.077(95% CI:0.98-1.183; P=0.123040411)","1.004(95% CI:0.985-1.024; P=0.6668654045)","1.1(95% CI:0.992-1.221; P=0.0716823335)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"S_HDL_CE","Cholesteryl Esters in Small HDL","PCa","1.076(95% CI:0.979-1.182; P=0.1285269649)","1.009(95% CI:0.989-1.029; P=0.3829179753)","1.088(95% CI:0.98-1.209; P=0.1128944422)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"S_HDL_FC","Free Cholesterol in Small HDL","PCa","1.057(95% CI:0.962-1.162; P=0.2466109411)","0.99(95% CI:0.97-1.009; P=0.2962199529)","1.102(95% CI:0.995-1.221; P=0.0628451589)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"S_HDL_PL","Phospholipids in Small HDL","PCa","1.036(95% CI:0.944-1.138; P=0.4539028931)","0.98(95% CI:0.961-1; P=0.0482321545)","1.069(95% CI:0.965-1.185; P=0.2012036004)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"S_HDL_TG","Triglycerides in Small HDL","PCa","1.04(95% CI:0.95-1.139; P=0.3907327979)","0.94(95% CI:0.921-0.96; P=0.0000000036)","1.078(95% CI:0.975-1.191; P=0.1423302933)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"S_LDL_C","Cholesterol in Small LDL","PCa","1.133(95% CI:1.032-1.244; P=0.0090562328)","0.999(95% CI:0.98-1.019; P=0.9420572498)","1.164(95% CI:1.05-1.291; P=0.003911335)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"S_LDL_CE","Cholesteryl Esters in Small LDL","PCa","1.132(95% CI:1.03-1.243; P=0.009832151)","0.989(95% CI:0.969-1.008; P=0.258293011)","1.168(95% CI:1.053-1.294; P=0.0032278424)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"S_LDL_FC","Free Cholesterol in Small LDL","PCa","1.115(95% CI:1.017-1.221; P=0.0201024781)","1.026(95% CI:1.006-1.046; P=0.0115428157)","1.13(95% CI:1.019-1.253; P=0.0204031035)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"S_LDL_PL","Phospholipids in Small LDL","PCa","1.113(95% CI:1.015-1.221; P=0.0235436023)","1.002(95% CI:0.983-1.022; P=0.811490905)","1.145(95% CI:1.033-1.269; P=0.0096425565)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"S_LDL_TG","Triglycerides in Small LDL","PCa","1.042(95% CI:0.951-1.142; P=0.3725608393)","0.94(95% CI:0.92-0.96; P=0.0000000079)","1.086(95% CI:0.983-1.199; P=0.1042810347)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"S_VLDL_C","Cholesterol in Small VLDL","PCa","1.128(95% CI:1.026-1.239; P=0.0122510043)","0.994(95% CI:0.974-1.014; P=0.5408522341)","1.157(95% CI:1.044-1.282; P=0.0054391236)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"S_VLDL_CE","Cholesteryl Esters in Small VLDL","PCa","1.123(95% CI:1.023-1.233; P=0.0148806937)","0.989(95% CI:0.97-1.009; P=0.2723114968)","1.152(95% CI:1.04-1.275; P=0.0068034545)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"S_VLDL_FC","Free Cholesterol in Small VLDL","PCa","1.13(95% CI:1.029-1.24; P=0.0104399417)","1.001(95% CI:0.981-1.021; P=0.929221676)","1.158(95% CI:1.046-1.283; P=0.0048727792)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"S_VLDL_PL","Phospholipids in Small VLDL","PCa","1.12(95% CI:1.02-1.23; P=0.0178718873)","0.987(95% CI:0.968-1.007; P=0.2098126248)","1.157(95% CI:1.044-1.281; P=0.0052456564)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"S_VLDL_TG","Triglycerides in Small VLDL","PCa","1.052(95% CI:0.96-1.152; P=0.2760577797)","0.957(95% CI:0.937-0.976; P=0.0000180534)","1.098(95% CI:0.994-1.214; P=0.0662513226)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"SFA","Saturated Fatty Acids","PCa","1.046(95% CI:0.951-1.152; P=0.3526322613)","0.959(95% CI:0.94-0.978; P=0.000042684)","1.101(95% CI:0.994-1.219; P=0.0661113877)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Sphingomyelins","Sphingomyelins","PCa","1.06(95% CI:0.966-1.162; P=0.2180437757)","1.026(95% CI:1.006-1.046; P=0.0093697868)","1.089(95% CI:0.985-1.205; P=0.0971958072)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Total_C","Total Cholesterol","PCa","1.103(95% CI:1.003-1.213; P=0.0432828103)","1.021(95% CI:1.002-1.041; P=0.0333128074)","1.132(95% CI:1.02-1.256; P=0.0201626542)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Total_CE","Total Esterified Cholesterol","PCa","1.099(95% CI:1-1.208; P=0.0495978218)","1.024(95% CI:1.004-1.044; P=0.0189841456)","1.126(95% CI:1.015-1.25; P=0.0250103819)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Total_FA","Total Fatty Acids","PCa","1.062(95% CI:0.963-1.17; P=0.2282993002)","0.965(95% CI:0.946-0.985; P=0.0005332486)","1.116(95% CI:1.006-1.237; P=0.0381927014)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Total_FC","Total Free Cholesterol","PCa","1.106(95% CI:1.006-1.217; P=0.0371088436)","1.013(95% CI:0.993-1.033; P=0.2060613037)","1.138(95% CI:1.026-1.263; P=0.0148378265)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Total_L","Total Lipids in Lipoprotein Particles","PCa","1.091(95% CI:0.99-1.202; P=0.0793364758)","0.992(95% CI:0.973-1.012; P=0.4253125063)","1.138(95% CI:1.025-1.264; P=0.0150685247)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Total_PL","Total Phospholipids in Lipoprotein Particles","PCa","1.063(95% CI:0.966-1.17; P=0.2125054491)","0.998(95% CI:0.979-1.018; P=0.8765684734)","1.105(95% CI:0.996-1.225; P=0.0591575707)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Total_TG","Total Triglycerides","PCa","1.051(95% CI:0.958-1.153; P=0.2955640174)","0.949(95% CI:0.93-0.969; P=0.0000004132)","1.101(95% CI:0.994-1.219; P=0.0651225622)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Tyr","Tyrosine","PCa","0.978(95% CI:0.891-1.074; P=0.6451575515)","0.95(95% CI:0.931-0.969; P=0.0000004569)","0.985(95% CI:0.888-1.093; P=0.7759389461)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Unsaturation","Degree of Unsaturation","PCa","0.976(95% CI:0.893-1.067; P=0.5964481445)","1.104(95% CI:1.082-1.125; P=0)","0.958(95% CI:0.866-1.061; P=0.4102411626)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Val","Valine","PCa","1.02(95% CI:0.93-1.119; P=0.6731984847)","0.976(95% CI:0.957-0.996; P=0.0164012906)","1.02(95% CI:0.92-1.13; P=0.7090709774)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
