"Biomarker","Description","Phenotype","HUNT_all","UKBB","HUNT_reduced","Analysis_type","Design","key"
"XS_VLDL_CE","Cholesteryl Esters in Very Small VLDL","LC","0.894(95% CI:0.754-1.06; P=0.1967541128)","0.897(95% CI:0.866-0.929; P=0.000000001)","0.89(95% CI:0.735-1.078; P=0.2337229832)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XS_VLDL_FC","Free Cholesterol in Very Small VLDL","LC","0.981(95% CI:0.825-1.165; P=0.8245743221)","0.935(95% CI:0.903-0.968; P=0.0001326911)","0.983(95% CI:0.813-1.19; P=0.8629938071)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XS_VLDL_PL","Phospholipids in Very Small VLDL","LC","1.029(95% CI:0.867-1.223; P=0.7418272512)","0.963(95% CI:0.93-0.996; P=0.0308239228)","1.034(95% CI:0.856-1.249; P=0.7268633334)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XS_VLDL_TG","Triglycerides in Very Small VLDL","LC","1.182(95% CI:1.008-1.386; P=0.0401044867)","1.034(95% CI:0.999-1.069; P=0.0582271336)","1.194(95% CI:1.002-1.422; P=0.0470653542)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XXL_VLDL_C","Cholesterol in Chylomicrons and Extremely Large VLDL","LC","1.109(95% CI:0.941-1.308; P=0.2168192287)","1.023(95% CI:0.988-1.059; P=0.1960073799)","1.119(95% CI:0.925-1.354; P=0.2488741721)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XXL_VLDL_CE","Cholesteryl Esters in Chylomicrons and Extremely Large VLDL","LC","1.104(95% CI:0.935-1.303; P=0.2447573624)","1.013(95% CI:0.979-1.05; P=0.4541431222)","1.111(95% CI:0.917-1.347; P=0.2834913458)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XXL_VLDL_FC","Free Cholesterol in Chylomicrons and Extremely Large VLDL","LC","1.113(95% CI:0.949-1.305; P=0.1896918201)","1.033(95% CI:0.998-1.069; P=0.0647717094)","1.121(95% CI:0.932-1.349; P=0.225775726)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XXL_VLDL_PL","Phospholipids in Chylomicrons and Extremely Large VLDL","LC","1.113(95% CI:0.951-1.303; P=0.1834282507)","1.038(95% CI:1.003-1.074; P=0.0317701496)","1.125(95% CI:0.937-1.351; P=0.2078186438)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XXL_VLDL_TG","Triglycerides in Chylomicrons and Extremely Large VLDL","LC","1.077(95% CI:0.913-1.271; P=0.3780460397)","1.035(95% CI:1.001-1.071; P=0.0438686297)","1.097(95% CI:0.906-1.328; P=0.3436248171)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Acetate","Acetate","PCa","1.031(95% CI:0.968-1.099; P=0.3443197437)","0.994(95% CI:0.972-1.017; P=0.6027578072)","1.02(95% CI:0.936-1.111; P=0.6545562112)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Acetoacetate","Acetoacetate","PCa","0.961(95% CI:0.865-1.067; P=0.4591447904)","1.015(95% CI:0.995-1.034; P=0.1409414644)","0.919(95% CI:0.815-1.036; P=0.1663478875)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Acetone","Acetone","PCa","0.943(95% CI:0.842-1.056; P=0.3075425131)","1.021(95% CI:1.002-1.041; P=0.0325454583)","0.942(95% CI:0.837-1.06; P=0.3204395813)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Ala","Alanine","PCa","0.928(95% CI:0.841-1.024; P=0.1383309706)","0.938(95% CI:0.919-0.957; P=0.0000000006)","0.987(95% CI:0.885-1.1; P=0.8062489497)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Albumin","Albumin","PCa","1.1(95% CI:0.991-1.221; P=0.073798597)","0.988(95% CI:0.968-1.008; P=0.2344333846)","1.1(95% CI:0.986-1.228; P=0.0867057869)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"ApoA1","Apolipoprotein A1","PCa","0.995(95% CI:0.901-1.098; P=0.9145338388)","0.994(95% CI:0.973-1.016; P=0.5810425124)","1(95% CI:0.897-1.116; P=0.997285845)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"ApoB","Apolipoprotein B","PCa","1.115(95% CI:1.01-1.231; P=0.0310390321)","0.995(95% CI:0.976-1.016; P=0.6561474039)","1.149(95% CI:1.032-1.28; P=0.0113626273)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"bOHbutyrate","3-Hydroxybutyrate","PCa","0.93(95% CI:0.831-1.042; P=0.211024967)","1.016(95% CI:0.996-1.035; P=0.1140773496)","0.95(95% CI:0.843-1.069; P=0.3930822831)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Cholines","Total Cholines","PCa","1.056(95% CI:0.954-1.168; P=0.294662182)","0.985(95% CI:0.965-1.006; P=0.1578598006)","1.09(95% CI:0.979-1.214; P=0.1142541422)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Citrate","Citrate","PCa","0.892(95% CI:0.805-0.989; P=0.0301917956)","0.971(95% CI:0.951-0.991; P=0.0046600535)","0.927(95% CI:0.832-1.033; P=0.1713408165)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Clinical_LDL_C","Clinical LDL Cholesterol","PCa","1.132(95% CI:1.024-1.251; P=0.015268762)","1.009(95% CI:0.989-1.029; P=0.3940071987)","1.151(95% CI:1.031-1.284; P=0.0119679105)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Creatinine","Creatinine","PCa","0.974(95% CI:0.883-1.074; P=0.5961073647)","1.013(95% CI:0.994-1.033; P=0.1924380568)","1.053(95% CI:0.946-1.171; P=0.3432301661)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"DHA","Docosahexaenoic Acid","PCa","0.98(95% CI:0.889-1.08; P=0.6823426027)","1.06(95% CI:1.04-1.081; P=0.000000003)","1.021(95% CI:0.918-1.135; P=0.7062428123)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Gln","Glutamine","PCa","1.041(95% CI:0.943-1.149; P=0.4303604425)","0.977(95% CI:0.958-0.998; P=0.0286795402)","1.076(95% CI:0.963-1.202; P=0.194619547)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Glucose","Glucose","PCa","0.88(95% CI:0.793-0.976; P=0.0154775465)","0.955(95% CI:0.935-0.976; P=0.0000239928)","0.864(95% CI:0.769-0.971; P=0.0145222955)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Gly","Glycine","PCa","0.977(95% CI:0.884-1.079; P=0.6482270353)","0.973(95% CI:0.953-0.993; P=0.0098236013)","1.064(95% CI:0.955-1.185; P=0.2589646992)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"GlycA","Glycoprotein Acetyls","PCa","1.07(95% CI:0.966-1.184; P=0.1943128979)","0.987(95% CI:0.966-1.008; P=0.2328331401)","1.116(95% CI:0.998-1.249; P=0.0551296729)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"HDL_C","HDL Cholesterol","PCa","0.986(95% CI:0.893-1.088; P=0.777638987)","1.012(95% CI:0.99-1.034; P=0.2764758749)","0.978(95% CI:0.876-1.092; P=0.6952522656)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"HDL_CE","Cholesteryl Esters in HDL","PCa","0.985(95% CI:0.892-1.088; P=0.7689754269)","1.015(95% CI:0.993-1.037; P=0.1884466539)","0.973(95% CI:0.871-1.088; P=0.6307121991)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"HDL_FC","Free Cholesterol in HDL","PCa","0.982(95% CI:0.89-1.083; P=0.7113732986)","1.002(95% CI:0.981-1.024; P=0.8300656433)","0.989(95% CI:0.889-1.102; P=0.8458310249)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"HDL_L","Total Lipids in HDL","PCa","0.981(95% CI:0.888-1.084; P=0.7074879308)","0.999(95% CI:0.977-1.02; P=0.9032550539)","0.985(95% CI:0.883-1.099; P=0.7869639844)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"HDL_PL","Phospholipids in HDL","PCa","0.974(95% CI:0.882-1.076; P=0.6092961083)","0.995(95% CI:0.974-1.016; P=0.6285664813)","0.979(95% CI:0.877-1.092; P=0.7051295925)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"HDL_TG","Triglycerides in HDL","PCa","1.005(95% CI:0.908-1.112; P=0.9271712225)","0.956(95% CI:0.936-0.977; P=0.0000383111)","1.044(95% CI:0.935-1.165; P=0.4464248055)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"His","Histidine","PCa","1.035(95% CI:0.939-1.141; P=0.4933618571)","1.01(95% CI:0.99-1.03; P=0.330626785)","1.05(95% CI:0.943-1.168; P=0.3735746128)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"IDL_C","Cholesterol in IDL","PCa","1.094(95% CI:0.993-1.206; P=0.0699073554)","1.01(95% CI:0.99-1.031; P=0.3094162812)","1.115(95% CI:1.003-1.241; P=0.044420775)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"IDL_CE","Cholesteryl Esters in IDL","PCa","1.092(95% CI:0.99-1.203; P=0.0778080876)","1.009(95% CI:0.989-1.03; P=0.3751239049)","1.115(95% CI:1.002-1.24; P=0.0450489033)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"IDL_FC","Free Cholesterol in IDL","PCa","1.089(95% CI:0.99-1.198; P=0.0807419884)","1.01(95% CI:0.99-1.031; P=0.3238908941)","1.105(95% CI:0.995-1.228; P=0.0628749617)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"IDL_PL","Phospholipids in IDL","PCa","1.09(95% CI:0.99-1.201; P=0.0794643889)","1.005(95% CI:0.985-1.025; P=0.6139480869)","1.114(95% CI:1.002-1.238; P=0.0449480292)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"IDL_TG","Triglycerides in IDL","PCa","1.018(95% CI:0.919-1.127; P=0.7380911763)","0.962(95% CI:0.941-0.982; P=0.0003375836)","1.056(95% CI:0.948-1.177; P=0.3204264432)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Ile","Isoleucine","PCa","0.965(95% CI:0.875-1.065; P=0.4832188546)","0.993(95% CI:0.973-1.014; P=0.5185318254)","0.974(95% CI:0.872-1.087; P=0.6373275638)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_HDL_C","Cholesterol in Large HDL","PCa","0.946(95% CI:0.855-1.046; P=0.2764663218)","1.021(95% CI:1-1.043; P=0.0516911992)","0.935(95% CI:0.835-1.046; P=0.2414667186)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_HDL_CE","Cholesteryl Esters in Large HDL","PCa","0.944(95% CI:0.854-1.045; P=0.2663972145)","1.023(95% CI:1.001-1.044; P=0.0382450264)","0.932(95% CI:0.832-1.044; P=0.2221943531)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_HDL_FC","Free Cholesterol in Large HDL","PCa","0.942(95% CI:0.853-1.041; P=0.2449234148)","1.014(95% CI:0.994-1.036; P=0.1773867756)","0.937(95% CI:0.839-1.048; P=0.2549649475)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_HDL_PL","Phospholipids in Large HDL","PCa","0.938(95% CI:0.848-1.037; P=0.2097976777)","1.013(95% CI:0.992-1.034; P=0.2398851326)","0.934(95% CI:0.835-1.044; P=0.2276274553)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_HDL_TG","Triglycerides in Large HDL","PCa","0.976(95% CI:0.882-1.08; P=0.6364885446)","0.968(95% CI:0.948-0.988; P=0.0019921348)","1.014(95% CI:0.91-1.13; P=0.8026960723)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_LDL_C","Cholesterol in Large LDL","PCa","1.12(95% CI:1.015-1.237; P=0.023766276)","1.007(95% CI:0.986-1.027; P=0.52339531)","1.141(95% CI:1.024-1.271; P=0.0164979276)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_LDL_CE","Cholesteryl Esters in Large LDL","PCa","1.121(95% CI:1.016-1.237; P=0.0228646342)","1.004(95% CI:0.984-1.025; P=0.6944779588)","1.145(95% CI:1.028-1.275; P=0.0139686216)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_LDL_FC","Free Cholesterol in Large LDL","PCa","1.106(95% CI:1.004-1.218; P=0.0411056751)","1.009(95% CI:0.989-1.029; P=0.3958068971)","1.121(95% CI:1.007-1.248; P=0.0360245844)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_LDL_PL","Phospholipids in Large LDL","PCa","1.118(95% CI:1.014-1.232; P=0.0250871158)","1.002(95% CI:0.982-1.023; P=0.8277754202)","1.14(95% CI:1.025-1.269; P=0.0158759066)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_LDL_TG","Triglycerides in Large LDL","PCa","1.027(95% CI:0.927-1.137; P=0.6134771657)","0.957(95% CI:0.936-0.978; P=0.0000598873)","1.064(95% CI:0.955-1.186; P=0.2623992281)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_VLDL_C","Cholesterol in Large VLDL","PCa","1.083(95% CI:0.98-1.196; P=0.1168037401)","0.97(95% CI:0.95-0.99; P=0.0039767171)","1.128(95% CI:1.012-1.257; P=0.0292905731)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_VLDL_CE","Cholesteryl Esters in Large VLDL","PCa","1.09(95% CI:0.988-1.204; P=0.0863668524)","0.977(95% CI:0.957-0.997; P=0.0274107351)","1.136(95% CI:1.02-1.265; P=0.0200211305)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_VLDL_FC","Free Cholesterol in Large VLDL","PCa","1.073(95% CI:0.971-1.185; P=0.1645469597)","0.963(95% CI:0.943-0.984; P=0.0005172855)","1.115(95% CI:1-1.243; P=0.0490745066)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_VLDL_PL","Phospholipids in Large VLDL","PCa","1.064(95% CI:0.963-1.176; P=0.2202024223)","0.961(95% CI:0.94-0.981; P=0.0002124823)","1.106(95% CI:0.992-1.234; P=0.0683610774)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_VLDL_TG","Triglycerides in Large VLDL","PCa","1.063(95% CI:0.963-1.174; P=0.2241941898)","0.965(95% CI:0.945-0.985; P=0.0009007857)","1.105(95% CI:0.992-1.232; P=0.0708386385)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"LA","Linoleic Acid","PCa","1.127(95% CI:1.019-1.246; P=0.0204734641)","0.976(95% CI:0.956-0.995; P=0.0163560283)","1.162(95% CI:1.042-1.295; P=0.006776225)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Lactate","Lactate","PCa","0.963(95% CI:0.872-1.065; P=0.464425941)","0.992(95% CI:0.972-1.013; P=0.4678492697)","0.997(95% CI:0.893-1.113; P=0.9582718431)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"LDL_C","LDL Cholesterol","PCa","1.131(95% CI:1.024-1.25; P=0.0154541694)","1.003(95% CI:0.983-1.023; P=0.7926783568)","1.155(95% CI:1.036-1.288; P=0.009271587)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"LDL_CE","Cholesteryl Esters in LDL","PCa","1.132(95% CI:1.024-1.25; P=0.0151045888)","0.999(95% CI:0.979-1.019; P=0.8848739808)","1.159(95% CI:1.04-1.292; P=0.0076343096)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"LDL_FC","Free Cholesterol in LDL","PCa","1.115(95% CI:1.012-1.229; P=0.0280792597)","1.01(95% CI:0.989-1.03; P=0.3599413076)","1.131(95% CI:1.016-1.259; P=0.0247553233)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"LDL_L","Total Lipids in LDL","PCa","1.129(95% CI:1.021-1.248; P=0.0175829136)","1(95% CI:0.98-1.02; P=0.9672888589)","1.156(95% CI:1.037-1.289; P=0.0089007055)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"LDL_PL","Phospholipids in LDL","PCa","1.124(95% CI:1.019-1.24; P=0.0198987095)","0.999(95% CI:0.979-1.019; P=0.9139426843)","1.15(95% CI:1.033-1.281; P=0.0106412135)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"LDL_TG","Triglycerides in LDL","PCa","1.031(95% CI:0.931-1.142; P=0.559642627)","0.954(95% CI:0.934-0.975; P=0.0000256701)","1.07(95% CI:0.96-1.193; P=0.2208543043)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Leu","Leucine","PCa","0.985(95% CI:0.894-1.086; P=0.7632790555)","0.986(95% CI:0.966-1.006; P=0.177885953)","0.997(95% CI:0.895-1.111; P=0.9626606556)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_HDL_C","Cholesterol in Medium HDL","PCa","0.986(95% CI:0.893-1.088; P=0.7746379858)","1.004(95% CI:0.983-1.026; P=0.7156891219)","0.976(95% CI:0.874-1.091; P=0.6727184223)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_HDL_CE","Cholesteryl Esters in Medium HDL","PCa","0.984(95% CI:0.891-1.087; P=0.753470652)","1.005(95% CI:0.984-1.027; P=0.626226709)","0.972(95% CI:0.869-1.086; P=0.6144072961)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_HDL_FC","Free Cholesterol in Medium HDL","PCa","0.986(95% CI:0.894-1.088; P=0.7838846658)","0.998(95% CI:0.977-1.02; P=0.8641286956)","0.991(95% CI:0.888-1.105; P=0.8669578489)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_HDL_PL","Phospholipids in Medium HDL","PCa","0.983(95% CI:0.89-1.086; P=0.734985642)","0.988(95% CI:0.967-1.009; P=0.2642543666)","0.986(95% CI:0.883-1.101; P=0.8047608286)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_HDL_TG","Triglycerides in Medium HDL","PCa","1.003(95% CI:0.906-1.11; P=0.9613800038)","0.957(95% CI:0.937-0.977; P=0.0000491786)","1.036(95% CI:0.928-1.158; P=0.5251939807)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_LDL_C","Cholesterol in Medium LDL","PCa","1.139(95% CI:1.032-1.258; P=0.0099932487)","0.992(95% CI:0.972-1.012; P=0.416784112)","1.169(95% CI:1.049-1.302; P=0.0046231963)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_LDL_CE","Cholesteryl Esters in Medium LDL","PCa","1.139(95% CI:1.031-1.257; P=0.010413512)","0.986(95% CI:0.966-1.006; P=0.1656096756)","1.171(95% CI:1.051-1.304; P=0.0041647021)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_LDL_FC","Free Cholesterol in Medium LDL","PCa","1.122(95% CI:1.018-1.235; P=0.0198280504)","1.005(95% CI:0.985-1.026; P=0.6028685971)","1.141(95% CI:1.026-1.27; P=0.0152994283)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_LDL_PL","Phospholipids in Medium LDL","PCa","1.127(95% CI:1.022-1.244; P=0.0164972173)","0.99(95% CI:0.97-1.01; P=0.3205235547)","1.158(95% CI:1.041-1.289; P=0.0071132975)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_LDL_TG","Triglycerides in Medium LDL","PCa","1.036(95% CI:0.937-1.146; P=0.4883714088)","0.952(95% CI:0.931-0.973; P=0.0000095163)","1.076(95% CI:0.966-1.198; P=0.1835270104)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_VLDL_C","Cholesterol in Medium VLDL","PCa","1.115(95% CI:1.012-1.229; P=0.028106623)","1.003(95% CI:0.983-1.023; P=0.7739353554)","1.146(95% CI:1.03-1.275; P=0.0125018578)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_VLDL_CE","Cholesteryl Esters in Medium VLDL","PCa","1.107(95% CI:1.006-1.219; P=0.0373388152)","1.011(95% CI:0.99-1.031; P=0.3057313168)","1.129(95% CI:1.015-1.257; P=0.025722555)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_VLDL_FC","Free Cholesterol in Medium VLDL","PCa","1.111(95% CI:1.007-1.225; P=0.0355681481)","0.991(95% CI:0.972-1.012; P=0.4041740422)","1.15(95% CI:1.034-1.279; P=0.0101016746)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_VLDL_PL","Phospholipids in Medium VLDL","PCa","1.11(95% CI:1.006-1.226; P=0.0379366102)","0.985(95% CI:0.965-1.005; P=0.1344705595)","1.152(95% CI:1.035-1.282; P=0.009658462)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_VLDL_TG","Triglycerides in Medium VLDL","PCa","1.079(95% CI:0.977-1.192; P=0.1318080183)","0.97(95% CI:0.949-0.99; P=0.0038132508)","1.128(95% CI:1.012-1.257; P=0.0292118256)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
