"Biomarker","Description","Phenotype","HUNT_all","UKBB","HUNT_reduced","Analysis_type","Design","key"
"L_HDL_TG","Triglycerides in Large HDL","PCa","0.983(95% CI:0.894-1.081; P=0.7240060265)","0.972(95% CI:0.953-0.992; P=0.0064425318)","1.024(95% CI:0.923-1.135; P=0.657442273)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"L_LDL_C","Cholesterol in Large LDL","PCa","1.121(95% CI:1.021-1.232; P=0.0171522645)","1.02(95% CI:1.001-1.041; P=0.0428659653)","1.142(95% CI:1.029-1.268; P=0.0127453466)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"L_LDL_CE","Cholesteryl Esters in Large LDL","PCa","1.124(95% CI:1.023-1.235; P=0.0151253171)","1.017(95% CI:0.997-1.037; P=0.0964686764)","1.148(95% CI:1.034-1.274; P=0.0096608369)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"L_LDL_FC","Free Cholesterol in Large LDL","PCa","1.104(95% CI:1.007-1.21; P=0.0343914147)","1.024(95% CI:1.005-1.045; P=0.0150014732)","1.118(95% CI:1.009-1.238; P=0.0337939742)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"L_LDL_PL","Phospholipids in Large LDL","PCa","1.121(95% CI:1.022-1.231; P=0.0159439475)","1.014(95% CI:0.995-1.034; P=0.1539572477)","1.144(95% CI:1.032-1.269; P=0.0104245658)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"L_LDL_TG","Triglycerides in Large LDL","PCa","1.041(95% CI:0.947-1.144; P=0.409116156)","0.947(95% CI:0.928-0.967; P=0.0000003153)","1.083(95% CI:0.979-1.198; P=0.1232361342)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"L_VLDL_C","Cholesterol in Large VLDL","PCa","1.102(95% CI:1.005-1.208; P=0.0390304894)","0.963(95% CI:0.944-0.983; P=0.0002467692)","1.146(95% CI:1.036-1.268; P=0.0081186034)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"L_VLDL_CE","Cholesteryl Esters in Large VLDL","PCa","1.114(95% CI:1.015-1.221; P=0.0222925749)","0.973(95% CI:0.954-0.993; P=0.0083891374)","1.155(95% CI:1.044-1.278; P=0.0051910247)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"L_VLDL_FC","Free Cholesterol in Large VLDL","PCa","1.088(95% CI:0.993-1.191; P=0.0696995075)","0.954(95% CI:0.935-0.974; P=0.0000058649)","1.132(95% CI:1.025-1.251; P=0.0146161186)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"L_VLDL_PL","Phospholipids in Large VLDL","PCa","1.078(95% CI:0.985-1.181; P=0.1017059754)","0.951(95% CI:0.932-0.97; P=0.0000011698)","1.124(95% CI:1.017-1.242; P=0.0214926473)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"L_VLDL_TG","Triglycerides in Large VLDL","PCa","1.069(95% CI:0.977-1.169; P=0.1447378376)","0.956(95% CI:0.937-0.975; P=0.0000113653)","1.118(95% CI:1.012-1.234; P=0.0280621628)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"LA","Linoleic Acid","PCa","1.131(95% CI:1.027-1.246; P=0.0125630632)","0.987(95% CI:0.968-1.007; P=0.1941175911)","1.17(95% CI:1.053-1.299; P=0.0034579055)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Lactate","Lactate","PCa","0.97(95% CI:0.884-1.065; P=0.5239946054)","0.986(95% CI:0.966-1.006; P=0.1603920774)","1.012(95% CI:0.913-1.122; P=0.8167065748)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"LDL_C","LDL Cholesterol","PCa","1.134(95% CI:1.03-1.247; P=0.0101484027)","1.014(95% CI:0.995-1.034; P=0.1569919889)","1.159(95% CI:1.043-1.287; P=0.0061897281)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"LDL_CE","Cholesteryl Esters in LDL","PCa","1.136(95% CI:1.032-1.25; P=0.0089842426)","1.008(95% CI:0.989-1.028; P=0.4006734972)","1.165(95% CI:1.049-1.295; P=0.0044024503)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"LDL_FC","Free Cholesterol in LDL","PCa","1.113(95% CI:1.015-1.221; P=0.0228894879)","1.024(95% CI:1.004-1.044; P=0.0175815065)","1.128(95% CI:1.017-1.251; P=0.0227031849)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"LDL_L","Total Lipids in LDL","PCa","1.133(95% CI:1.029-1.248; P=0.0110239237)","1.01(95% CI:0.99-1.03; P=0.3395405581)","1.162(95% CI:1.046-1.291; P=0.0053253527)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"LDL_PL","Phospholipids in LDL","PCa","1.129(95% CI:1.027-1.241; P=0.011764833)","1.008(95% CI:0.989-1.028; P=0.4061924623)","1.157(95% CI:1.042-1.284; P=0.0060709542)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"LDL_TG","Triglycerides in LDL","PCa","1.043(95% CI:0.949-1.146; P=0.3790665559)","0.945(95% CI:0.925-0.965; P=0.0000000876)","1.088(95% CI:0.983-1.204; P=0.1017788183)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Leu","Leucine","PCa","1.024(95% CI:0.935-1.121; P=0.6131875676)","0.985(95% CI:0.965-1.004; P=0.1265861342)","1.035(95% CI:0.935-1.145; P=0.5110508045)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"M_HDL_C","Cholesterol in Medium HDL","PCa","0.952(95% CI:0.869-1.042; P=0.283429192)","1.02(95% CI:1-1.04; P=0.0465457823)","0.958(95% CI:0.865-1.061; P=0.4069903636)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"M_HDL_CE","Cholesteryl Esters in Medium HDL","PCa","0.95(95% CI:0.867-1.04; P=0.2635808708)","1.021(95% CI:1.001-1.041; P=0.0362063689)","0.952(95% CI:0.86-1.055; P=0.3504708352)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"M_HDL_FC","Free Cholesterol in Medium HDL","PCa","0.959(95% CI:0.875-1.05; P=0.3627066886)","1.014(95% CI:0.995-1.034; P=0.1525591507)","0.978(95% CI:0.884-1.082; P=0.6645579088)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"M_HDL_PL","Phospholipids in Medium HDL","PCa","0.957(95% CI:0.873-1.05; P=0.3534806995)","0.998(95% CI:0.979-1.018; P=0.8649169399)","0.979(95% CI:0.883-1.085; P=0.6853848836)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"M_HDL_TG","Triglycerides in Medium HDL","PCa","1.015(95% CI:0.925-1.113; P=0.7564426846)","0.951(95% CI:0.931-0.97; P=0.000001153)","1.053(95% CI:0.951-1.165; P=0.3221395928)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"M_LDL_C","Cholesterol in Medium LDL","PCa","1.145(95% CI:1.041-1.259; P=0.0053846896)","0.998(95% CI:0.978-1.018; P=0.8440796912)","1.177(95% CI:1.06-1.307; P=0.0022394193)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"M_LDL_CE","Cholesteryl Esters in Medium LDL","PCa","1.146(95% CI:1.042-1.26; P=0.0050120179)","0.99(95% CI:0.97-1.01; P=0.3084256879)","1.182(95% CI:1.065-1.312; P=0.0016711923)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"M_LDL_FC","Free Cholesterol in Medium LDL","PCa","1.121(95% CI:1.022-1.229; P=0.0151939672)","1.017(95% CI:0.997-1.037; P=0.0908764831)","1.14(95% CI:1.029-1.264; P=0.0126063989)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"M_LDL_PL","Phospholipids in Medium LDL","PCa","1.135(95% CI:1.033-1.247; P=0.0085871134)","0.995(95% CI:0.975-1.015; P=0.6151954651)","1.169(95% CI:1.054-1.297; P=0.0031502987)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"M_LDL_TG","Triglycerides in Medium LDL","PCa","1.047(95% CI:0.954-1.149; P=0.3369235652)","0.942(95% CI:0.922-0.962; P=0.0000000225)","1.093(95% CI:0.989-1.207; P=0.082654973)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"M_VLDL_C","Cholesterol in Medium VLDL","PCa","1.134(95% CI:1.034-1.245; P=0.0079227092)","1.013(95% CI:0.994-1.033; P=0.1875452168)","1.157(95% CI:1.043-1.282; P=0.0056838928)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"M_VLDL_CE","Cholesteryl Esters in Medium VLDL","PCa","1.122(95% CI:1.024-1.229; P=0.0135052347)","1.024(95% CI:1.004-1.044; P=0.0174527313)","1.133(95% CI:1.023-1.255; P=0.0169101077)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"M_VLDL_FC","Free Cholesterol in Medium VLDL","PCa","1.134(95% CI:1.033-1.245; P=0.0084110659)","0.996(95% CI:0.977-1.016; P=0.7161887026)","1.169(95% CI:1.055-1.295; P=0.0029381338)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"M_VLDL_PL","Phospholipids in Medium VLDL","PCa","1.132(95% CI:1.03-1.244; P=0.0098724323)","0.987(95% CI:0.967-1.007; P=0.1892804918)","1.171(95% CI:1.057-1.298; P=0.0026405967)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"M_VLDL_TG","Triglycerides in Medium VLDL","PCa","1.086(95% CI:0.992-1.19; P=0.0751379903)","0.963(95% CI:0.943-0.982; P=0.0001997251)","1.138(95% CI:1.03-1.258; P=0.0114406955)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"MUFA","Monounsaturated Fatty Acids","PCa","1.052(95% CI:0.957-1.158; P=0.2950528169)","0.941(95% CI:0.922-0.96; P=0.0000000042)","1.105(95% CI:0.997-1.225; P=0.0568767533)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"non_HDL_C","Total Cholesterol Minus HDL-C","PCa","1.133(95% CI:1.029-1.248; P=0.0112869496)","1.011(95% CI:0.992-1.031; P=0.266609137)","1.164(95% CI:1.047-1.293; P=0.0049656418)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Omega_3","Omega-3 Fatty Acids","PCa","0.975(95% CI:0.888-1.071; P=0.5965909273)","1.054(95% CI:1.034-1.074; P=0.0000000936)","1.012(95% CI:0.913-1.122; P=0.8238587859)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Omega_6","Omega-6 Fatty Acids","PCa","1.125(95% CI:1.02-1.241; P=0.0185382109)","0.99(95% CI:0.971-1.01; P=0.3136463502)","1.169(95% CI:1.052-1.3; P=0.003626577)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Phe","Phenylalanine","PCa","0.971(95% CI:0.881-1.071; P=0.5557678682)","0.986(95% CI:0.966-1.006; P=0.1625661188)","1.014(95% CI:0.914-1.124; P=0.7929838747)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Phosphatidylc","Phosphatidylcholines","PCa","1.035(95% CI:0.939-1.141; P=0.488616869)","0.998(95% CI:0.979-1.018; P=0.8736876018)","1.078(95% CI:0.972-1.196; P=0.1550840268)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Phosphoglyc","Phosphoglycerides","PCa","1.039(95% CI:0.943-1.144; P=0.4419963322)","0.992(95% CI:0.973-1.012; P=0.4200591208)","1.087(95% CI:0.98-1.205; P=0.1159964824)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"PUFA","Polyunsaturated Fatty Acids","PCa","1.094(95% CI:0.991-1.208; P=0.0752142436)","1.006(95% CI:0.986-1.026; P=0.5621949385)","1.144(95% CI:1.029-1.271; P=0.012651286)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Pyruvate","Pyruvate","PCa","0.898(95% CI:0.815-0.989; P=0.0294264808)","0.981(95% CI:0.961-1.002; P=0.0752681379)","0.91(95% CI:0.816-1.015; P=0.0900055173)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Remnant_C","Remnant Cholesterol (Non-HDL and Non-LDL -Cholesterol)","PCa","1.124(95% CI:1.02-1.237; P=0.0178896719)","1.005(95% CI:0.985-1.025; P=0.6268995361)","1.158(95% CI:1.043-1.287; P=0.0060470545)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"S_HDL_C","Cholesterol in Small HDL","PCa","1.075(95% CI:0.979-1.181; P=0.1295543546)","1(95% CI:0.981-1.02; P=0.9959967928)","1.1(95% CI:0.991-1.221; P=0.0724312573)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"S_HDL_CE","Cholesteryl Esters in Small HDL","PCa","1.074(95% CI:0.978-1.18; P=0.1359794483)","1.004(95% CI:0.984-1.024; P=0.694092125)","1.087(95% CI:0.979-1.207; P=0.1180680959)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"S_HDL_FC","Free Cholesterol in Small HDL","PCa","1.057(95% CI:0.962-1.162; P=0.2480321612)","0.987(95% CI:0.968-1.007; P=0.2033243083)","1.105(95% CI:0.998-1.224; P=0.0550954965)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"S_HDL_PL","Phospholipids in Small HDL","PCa","1.035(95% CI:0.943-1.136; P=0.4651849748)","0.978(95% CI:0.959-0.997; P=0.0262361277)","1.073(95% CI:0.968-1.188; P=0.1805932567)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"S_HDL_TG","Triglycerides in Small HDL","PCa","1.043(95% CI:0.953-1.142; P=0.3613361497)","0.942(95% CI:0.923-0.961; P=0.000000008)","1.084(95% CI:0.981-1.198; P=0.1132600233)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"S_LDL_C","Cholesterol in Small LDL","PCa","1.138(95% CI:1.036-1.25; P=0.0067326346)","0.997(95% CI:0.977-1.017; P=0.7521874738)","1.17(95% CI:1.055-1.298; P=0.0029487787)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"S_LDL_CE","Cholesteryl Esters in Small LDL","PCa","1.137(95% CI:1.035-1.249; P=0.0072367194)","0.986(95% CI:0.967-1.006; P=0.1806793972)","1.174(95% CI:1.059-1.302; P=0.002293432)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"S_LDL_FC","Free Cholesterol in Small LDL","PCa","1.119(95% CI:1.021-1.226; P=0.0159983461)","1.023(95% CI:1.003-1.043; P=0.0260412435)","1.133(95% CI:1.022-1.256; P=0.0181089203)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"S_LDL_PL","Phospholipids in Small LDL","PCa","1.118(95% CI:1.019-1.227; P=0.0183259357)","1.001(95% CI:0.981-1.021; P=0.9478903857)","1.15(95% CI:1.038-1.274; P=0.0077059929)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"S_LDL_TG","Triglycerides in Small LDL","PCa","1.046(95% CI:0.955-1.147; P=0.3321014859)","0.941(95% CI:0.922-0.961; P=0.0000000149)","1.093(95% CI:0.99-1.208; P=0.0783650114)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"S_VLDL_C","Cholesterol in Small VLDL","PCa","1.134(95% CI:1.032-1.245; P=0.0089939413)","0.994(95% CI:0.974-1.013; P=0.5186390703)","1.164(95% CI:1.05-1.29; P=0.0038683155)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"S_VLDL_CE","Cholesteryl Esters in Small VLDL","PCa","1.129(95% CI:1.028-1.24; P=0.0110123471)","0.989(95% CI:0.97-1.009; P=0.271948137)","1.159(95% CI:1.046-1.284; P=0.0047768252)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"S_VLDL_FC","Free Cholesterol in Small VLDL","PCa","1.136(95% CI:1.034-1.247; P=0.0076224414)","1(95% CI:0.98-1.02; P=0.9992662521)","1.165(95% CI:1.051-1.29; P=0.0035822365)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"S_VLDL_PL","Phospholipids in Small VLDL","PCa","1.126(95% CI:1.025-1.237; P=0.0133535136)","0.987(95% CI:0.968-1.007; P=0.1994644763)","1.164(95% CI:1.05-1.289; P=0.0037601051)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"S_VLDL_TG","Triglycerides in Small VLDL","PCa","1.055(95% CI:0.963-1.156; P=0.2478716324)","0.958(95% CI:0.939-0.978; P=0.0000380289)","1.104(95% CI:0.999-1.22; P=0.0530685433)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"SFA","Saturated Fatty Acids","PCa","1.051(95% CI:0.955-1.157; P=0.3107053911)","0.959(95% CI:0.94-0.979; P=0.0000471685)","1.109(95% CI:1.001-1.229; P=0.0475150393)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Sphingomyelins","Sphingomyelins","PCa","1.063(95% CI:0.97-1.166; P=0.1912899857)","1.024(95% CI:1.005-1.044; P=0.014572917)","1.095(95% CI:0.989-1.211; P=0.0795684702)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Total_C","Total Cholesterol","PCa","1.107(95% CI:1.006-1.217; P=0.0369120857)","1.019(95% CI:0.999-1.039; P=0.0590441953)","1.137(95% CI:1.024-1.262; P=0.0162128887)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Total_CE","Total Esterified Cholesterol","PCa","1.102(95% CI:1.003-1.212; P=0.0430860317)","1.021(95% CI:1.001-1.041; P=0.0367470724)","1.131(95% CI:1.019-1.255; P=0.0206061183)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Total_FA","Total Fatty Acids","PCa","1.066(95% CI:0.967-1.176; P=0.1979893541)","0.965(95% CI:0.946-0.984; P=0.0004747612)","1.124(95% CI:1.013-1.247; P=0.0276240046)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Total_FC","Total Free Cholesterol","PCa","1.111(95% CI:1.01-1.222; P=0.0300751417)","1.011(95% CI:0.991-1.03; P=0.2837587603)","1.144(95% CI:1.031-1.27; P=0.0112175854)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Total_L","Total Lipids in Lipoprotein Particles","PCa","1.096(95% CI:0.994-1.207; P=0.0660432557)","0.991(95% CI:0.972-1.01; P=0.3526049301)","1.146(95% CI:1.032-1.273; P=0.0106888182)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Total_PL","Total Phospholipids in Lipoprotein Particles","PCa","1.066(95% CI:0.968-1.173; P=0.1937850171)","0.997(95% CI:0.978-1.017; P=0.7674595766)","1.111(95% CI:1.002-1.233; P=0.0458905011)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Total_TG","Total Triglycerides","PCa","1.055(95% CI:0.961-1.158; P=0.2603649446)","0.95(95% CI:0.931-0.97; P=0.0000007184)","1.108(95% CI:1-1.227; P=0.049918767)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Tyr","Tyrosine","PCa","0.975(95% CI:0.888-1.07; P=0.5933904656)","0.948(95% CI:0.93-0.968; P=0.0000002044)","0.983(95% CI:0.886-1.09; P=0.7397364899)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Unsaturation","Degree of Unsaturation","PCa","0.975(95% CI:0.892-1.066; P=0.5788245788)","1.102(95% CI:1.081-1.124; P=0)","0.955(95% CI:0.862-1.057; P=0.3700943961)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Val","Valine","PCa","1.018(95% CI:0.929-1.117; P=0.6969578129)","0.975(95% CI:0.956-0.995; P=0.0126148093)","1.023(95% CI:0.923-1.133; P=0.6711092613)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"VLDL_C","VLDL Cholesterol","PCa","1.126(95% CI:1.023-1.239; P=0.0155096438)","0.983(95% CI:0.964-1.003; P=0.0931874716)","1.167(95% CI:1.051-1.295; P=0.0037766943)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"VLDL_CE","Cholesteryl Esters in VLDL","PCa","1.13(95% CI:1.028-1.243; P=0.0117131215)","0.992(95% CI:0.972-1.011; P=0.409270404)","1.165(95% CI:1.05-1.293; P=0.0039126)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"VLDL_FC","Free Cholesterol in VLDL","PCa","1.111(95% CI:1.012-1.221; P=0.0275242415)","0.97(95% CI:0.951-0.99; P=0.0030916984)","1.156(95% CI:1.043-1.281; P=0.0056173421)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"VLDL_L","Total Lipids in VLDL","PCa","1.089(95% CI:0.991-1.197; P=0.0777091937)","0.962(95% CI:0.943-0.981; P=0.0001106879)","1.142(95% CI:1.029-1.267; P=0.0121177014)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"VLDL_PL","Phospholipids in VLDL","PCa","1.099(95% CI:1-1.208; P=0.0489856234)","0.964(95% CI:0.944-0.983; P=0.0002723916)","1.146(95% CI:1.034-1.27; P=0.0091287148)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"VLDL_TG","Triglycerides in VLDL","PCa","1.06(95% CI:0.967-1.162; P=0.2145436033)","0.952(95% CI:0.933-0.971; P=0.0000014212)","1.111(95% CI:1.004-1.23; P=0.0419753609)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"XL_HDL_C","Cholesterol in Very Large HDL","PCa","0.954(95% CI:0.872-1.042; P=0.2938546282)","1.038(95% CI:1.019-1.058; P=0.0000774862)","0.95(95% CI:0.859-1.05; P=0.3155721282)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"XL_HDL_CE","Cholesteryl Esters in Very Large HDL","PCa","0.952(95% CI:0.871-1.041; P=0.2795558384)","1.04(95% CI:1.021-1.059; P=0.000037019)","0.948(95% CI:0.857-1.048; P=0.2946778539)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"XL_HDL_FC","Free Cholesterol in Very Large HDL","PCa","0.959(95% CI:0.877-1.048; P=0.3517895813)","1.029(95% CI:1.01-1.049; P=0.0025635594)","0.958(95% CI:0.867-1.059; P=0.4042971562)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"XL_HDL_PL","Phospholipids in Very Large HDL","PCa","0.928(95% CI:0.846-1.017; P=0.1112457799)","1.032(95% CI:1.013-1.052; P=0.0008942342)","0.924(95% CI:0.833-1.025; P=0.1340772335)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"XL_HDL_TG","Triglycerides in Very Large HDL","PCa","1.017(95% CI:0.926-1.118; P=0.7224110047)","0.958(95% CI:0.939-0.978; P=0.0000540794)","1.063(95% CI:0.96-1.177; P=0.2368843429)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"XL_VLDL_C","Cholesterol in Very Large VLDL","PCa","1.099(95% CI:1.003-1.204; P=0.0424794883)","0.956(95% CI:0.936-0.975; P=0.0000111678)","1.143(95% CI:1.034-1.263; P=0.0090990632)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"XL_VLDL_CE","Cholesteryl Esters in Very Large VLDL","PCa","1.121(95% CI:1.022-1.229; P=0.0153006284)","0.964(95% CI:0.944-0.983; P=0.0003047351)","1.161(95% CI:1.05-1.284; P=0.0037433312)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"XL_VLDL_FC","Free Cholesterol in Very Large VLDL","PCa","1.075(95% CI:0.982-1.177; P=0.1156163742)","0.949(95% CI:0.93-0.969; P=0.0000005115)","1.12(95% CI:1.014-1.236; P=0.0254531076)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
